,Vendor Id,Status,Name,Date,UpdateProfile,Found_2023-08-22 12
1384,30611,ACTIVE,گیلان خوراک,2023-08-20 13:45:07,,
1385,34821,ACTIVE,رستوران باژوران,2023-08-20 13:45:08,,
1386,34814,ACTIVE,کافه باژوران,2023-08-20 13:45:08,,
1387,36532,ACTIVE,فست فود بمب تهران,2023-08-20 13:45:08,,
1388,43618,ACTIVE,کترینگ شیراک,2023-08-20 13:45:10,,
1389,64898,ACTIVE,کبابسرای دنج,2023-08-20 13:45:16,,
1390,109631,ACTIVE,کافه ویونا (هروی),2023-08-20 13:45:22,,
1391,234605,ACTIVE,ینی دونر (شعبه ستارخان),2023-08-20 13:45:25,,
1392,285184,ACTIVE,کترینگ سفره سلامت,2023-08-20 13:45:37,,
1393,315856,ACTIVE,کافه رستوران شاندیز اعیانی,2023-08-20 13:45:48,,
1394,14658,ACTIVE,پیتزا ساندویچ دهه شصت,2023-08-20 14:00:04,,
1395,45690,ACTIVE,کافه رستوران گاتا,2023-08-20 14:00:12,,
1396,73146,ACTIVE,کباب زغالی ژکال,2023-08-20 14:00:20,,
1397,84083,ACTIVE,کافه دوبار (آفتاب),2023-08-20 14:00:21,,
1398,246206,ACTIVE,ونک پلو,2023-08-20 14:00:29,,
1399,251018,ACTIVE,کترینگ ونوس,2023-08-20 14:00:30,,
1400,264820,ACTIVE,پروتئین زی خوراک (نیاوران),2023-08-20 14:00:33,,
1401,285096,ACTIVE,بریان کده جوج خان,2023-08-20 14:00:41,,
1402,297331,ACTIVE,گل فروشی رز (یوسف آباد),2023-08-20 14:00:46,,
1403,79472,ACTIVE,رستوران حافظیه,2023-08-20 14:15:17,,
1404,231984,ACTIVE,مستر باربیکیو (شعبه شهر آرا),2023-08-20 14:15:23,,
1405,235079,ACTIVE,سوپر سبزی آویشن,2023-08-20 14:15:23,,
1406,300476,ACTIVE,فلافل بابی بامشاد,2023-08-20 14:15:39,,
1407,292974,ACTIVE,سیب مز (شعبه مرکزی),2023-08-20 14:30:37,,
1408,301308,ACTIVE,برگر چی,2023-08-20 14:30:40,,
1409,76678,ACTIVE,آجیل و خشکبار بین الملل,2023-08-20 14:45:16,,
1410,321639,ACTIVE,کترینگ کد بانو,2023-08-20 14:45:46,,
1411,33750,ACTIVE,پیتزا و مرغ بریان زیتون,2023-08-20 15:00:09,,
1412,39074,ACTIVE,کباب رومی,2023-08-20 15:00:09,,
1413,59556,ACTIVE,فست فود نوبهار,2023-08-20 15:00:14,,
1414,78278,ACTIVE,مرغ بریان 444,2023-08-20 15:00:18,,
1415,80743,ACTIVE,رستوران قصر گوهر,2023-08-20 15:00:19,,
1416,260612,ACTIVE,رستوران روبی,2023-08-20 15:00:28,,
1417,273282,ACTIVE,زیرو برگر,2023-08-20 15:00:31,,
1418,294812,ACTIVE,رستوران رژیمی هلسی فود,2023-08-20 15:00:38,,
1419,300467,ACTIVE,کافه بیکری بن پن,2023-08-20 15:00:40,,
1420,316546,ACTIVE,پیتزا 77,2023-08-20 15:00:46,,
1421,317238,ACTIVE,فست فود امیر,2023-08-20 15:00:46,,
1422,322930,ACTIVE,کافه رستوران افق,2023-08-20 15:00:48,,
1423,325098,ACTIVE,پیتزا لوشان,2023-08-20 15:00:49,,
1424,239392,ACTIVE,فست فود سیوان,2023-08-20 15:30:24,,
1425,254468,ACTIVE,ویتامینه عمو دانی,2023-08-20 15:30:27,,
1426,276124,ACTIVE,پیتزا دهه شصتی عمو دانی,2023-08-20 15:30:27,,
1427,285744,ACTIVE,کافه رستوران عمو دانی,2023-08-20 15:30:27,,
1428,313830,ACTIVE,کافه قهوه ایلیا,2023-08-20 15:45:40,,
1429,314838,ACTIVE,برگر ذغالی کلوین,2023-08-20 15:45:40,,
1430,15054,ACTIVE,جگر سرای شهران,2023-08-20 16:00:04,,
1431,17793,ACTIVE,کترینگ آرون,2023-08-20 16:00:04,,
1432,28624,ACTIVE,پیتزا متری امپراطور,2023-08-20 16:00:06,,
1433,58487,ACTIVE,جگر سرای جگر کوشه,2023-08-20 16:00:13,,
1434,65603,ACTIVE,پروتئین لوکس پرستار,2023-08-20 16:00:15,,
1435,70827,ACTIVE,صنایع غذایی کشاورز,2023-08-20 16:00:17,,
1436,80905,ACTIVE,کافه کشاورز,2023-08-20 16:00:17,,
1437,89512,ACTIVE,رستوران دیوینا (فرشته),2023-08-20 16:00:20,,
1438,94441,ACTIVE,شیرینی الهیه ۳۳ (شعبه ولنجک),2023-08-20 16:00:20,,
1439,97384,ACTIVE,رستوران هامون,2023-08-20 16:00:21,,
1440,308750,ACTIVE,کافه مِوون,2023-08-20 16:00:43,,
1441,309994,ACTIVE,ترک دنر (سعادت آباد),2023-08-20 16:00:43,,
1442,319056,ACTIVE,کترینگ طعم طهران پلاس,2023-08-20 16:00:47,,
1443,55973,ACTIVE,داروخانه پونک,2023-08-20 16:15:10,,
1444,57023,ACTIVE,آبمیوه پوریا,2023-08-20 16:15:10,,
1445,64737,ACTIVE,رستوران باغ گیلاس,2023-08-20 16:15:12,,
1446,261540,ACTIVE,قهوه ماتینا,2023-08-20 16:15:24,,
1447,46603,ACTIVE,دونر گاردن (فودکورت رویال),2023-08-20 16:30:08,,
1448,58719,ACTIVE,کافه نان و شیرینی لوگغنیه اپن,2023-08-20 16:30:11,,
1449,220358,ACTIVE,کابوکی (شهرک غرب),2023-08-20 16:30:18,,
1450,271951,ACTIVE,پیتزا شهرک,2023-08-20 16:30:25,,
1451,302398,ACTIVE,فست فود گزنگ لانژ,2023-08-20 16:30:33,,
1452,255742,ACTIVE,کباب سرای وزرا,2023-08-20 16:45:07,,
1453,59451,ACTIVE,کلین فود (شهرری),2023-08-20 16:45:10,,
1454,95909,ACTIVE,بریانکده مرغ سبز,2023-08-20 16:45:16,,
1455,226048,ACTIVE,رستوران شف فرشاد,2023-08-20 16:45:18,,
1456,237458,ACTIVE,بستنی رفعتی,2023-08-20 16:45:19,,
1457,297658,ACTIVE,غذای اصیل و گیلانی بارکو (شعبه بلوار فردوس),2023-08-20 16:45:31,,
1458,314622,ACTIVE,فست فود پلوتونیوم (فودکورت پلاتین),2023-08-20 16:45:37,,
1459,12708,ACTIVE,رستوران گیلانه (جردن),2023-08-20 17:00:03,,
1460,32817,ACTIVE,فست فود بهروز پدر خوانده,2023-08-20 17:00:06,,
1461,78390,ACTIVE,عطاری یاس,2023-08-20 17:00:17,,
1462,263541,ACTIVE,فست فود آقای فلافل,2023-08-20 17:00:25,,
1463,279553,ACTIVE,فست فود لیکا,2023-08-20 17:00:28,,
1464,317453,ACTIVE,تهیه غذای ایرانیان,2023-08-20 17:00:38,,
1465,110502,ACTIVE,طباخی زمرد,2023-08-20 17:15:16,,
1466,13604,ACTIVE,پیتزا هات (اندرزگو),2023-08-20 17:30:03,,
1467,56830,ACTIVE,فلافل مروی,2023-08-20 17:30:11,,
1468,88593,ACTIVE,میت مارکت,2023-08-20 17:30:16,,
1469,105309,ACTIVE,فست فود اونو,2023-08-20 17:30:17,,
1470,239583,ACTIVE,فست فود مانو,2023-08-20 17:30:20,,
1471,254856,ACTIVE,راینو برگر,2023-08-20 17:30:22,,
1472,239571,ACTIVE,کافه دییر فکتوری,2023-08-20 17:30:22,,
1473,279464,ACTIVE,تهیه غذای یاسین,2023-08-20 17:30:26,,
1474,323737,ACTIVE,کوچین کنتاکی,2023-08-20 17:30:38,,
1475,78559,ACTIVE,دیزی لند,2023-08-20 17:45:14,,
1476,111053,ACTIVE,آبمیوه یاسر,2023-08-20 17:45:17,,
1477,45347,ACTIVE,فست فود سبحان,2023-08-20 18:15:07,,
1478,73006,ACTIVE,فست فود رنگو,2023-08-20 18:15:13,,
1479,253314,ACTIVE,رستوران ریبار,2023-08-20 18:15:22,,
1480,269605,ACTIVE,کلین فود (فردوس شرق),2023-08-20 18:15:24,,
1481,271448,ACTIVE,سالاد بار لیکی,2023-08-20 18:15:25,,
1482,281307,ACTIVE,آش و حلیم سید محمد (شعبه فردوسی),2023-08-20 18:15:27,,
1483,55667,ACTIVE,سوپر پروتئین سعید,2023-08-20 18:30:10,,
1484,306953,ACTIVE,قهوه فروشی هایک,2023-08-20 18:30:35,,
1485,321765,ACTIVE,آیس جوس (قیطریه),2023-08-20 18:30:40,,
1486,323582,ACTIVE,فست فود دلیشز,2023-08-20 18:30:40,,
1487,18152,ACTIVE,کاسه کباب اردبیل (علی بابا),2023-08-20 18:45:04,,
1488,55732,ACTIVE,آجیل ناتلی (نیاوران),2023-08-20 18:45:09,,
1489,63212,ACTIVE,بمب مهران (شهرآرا),2023-08-20 18:45:11,,
1490,80382,ACTIVE,کباب بناب آتیش,2023-08-20 18:45:14,,
1491,265928,ACTIVE,فست فود فونیکس,2023-08-20 18:45:23,,
1492,265937,ACTIVE,رستوران فونیکس,2023-08-20 18:45:24,,
1493,291803,ACTIVE,کافه دنو,2023-08-20 18:45:30,,
1494,307048,ACTIVE,سوخاری مستر استریپس,2023-08-20 18:45:34,,
1495,311401,ACTIVE,ساندویچ بابا,2023-08-20 18:45:37,,
1496,321744,ACTIVE,پروتئین مَهَن,2023-08-20 18:45:40,,
1497,325001,ACTIVE,کافه سفره خانه سنتی نارونی,2023-08-20 18:45:41,,
1498,58882,ACTIVE,کافه رستوران هارمونی,2023-08-20 19:00:12,,
1499,59638,ACTIVE,بولکیتو (فودکورت اپال),2023-08-20 19:00:13,,
1500,60658,ACTIVE,پیتزا ساندویچ نوش,2023-08-20 19:00:13,,
1501,295086,ACTIVE,فست فود میلو,2023-08-20 19:00:34,,
1502,16921,ACTIVE,خانه کوچک (فاطمی),2023-08-20 19:15:04,,
1503,46827,ACTIVE,کبابی هایسال,2023-08-20 19:15:10,,
1504,51392,ACTIVE,رد کافه,2023-08-20 19:15:12,,
1505,55804,ACTIVE,داروخانه ونک,2023-08-20 19:15:13,,
1506,66208,ACTIVE,تهیه غذای ایرانی وحید,2023-08-20 19:15:16,,
1507,307428,ACTIVE,تهیه غذای بهروز,2023-08-20 19:15:16,,
1508,69894,ACTIVE,آبمیوه اکبر مشتی,2023-08-20 19:15:17,,
1509,74593,ACTIVE,هایپر پروتئین هانتر,2023-08-20 19:15:18,,
1510,83352,ACTIVE,رستوران آخاله,2023-08-20 19:15:20,,
1511,88477,ACTIVE,رستوران ضیافت ری,2023-08-20 19:15:20,,
1512,103861,ACTIVE,آبميوه و بستنی نعمت,2023-08-20 19:15:22,,
1513,108008,ACTIVE,کباب ساطوری بناب آذربایجان,2023-08-20 19:15:22,,
1514,251431,ACTIVE,بستنی فالوده رضا,2023-08-20 19:15:28,,
1515,255963,ACTIVE,پیتزا فست فود الو بیروت,2023-08-20 19:15:29,,
1516,271968,ACTIVE,فست فود پاینان,2023-08-20 19:15:32,,
1517,275257,ACTIVE,رستوران سعید,2023-08-20 19:15:33,,
1518,277973,ACTIVE,رستوران کدبانو,2023-08-20 19:15:34,,
1519,280813,ACTIVE,کترینگ سر آشپز,2023-08-20 19:15:35,,
1520,285233,ACTIVE,فلافل آبادان,2023-08-20 19:15:36,,
1521,306909,ACTIVE,کبابسرای صائب,2023-08-20 19:15:43,,
1522,235091,ACTIVE,فلافل مامان جون,2023-08-20 19:30:24,,
1523,264636,ACTIVE,تهیه غذای دستپخت,2023-08-20 19:30:29,,
1524,305754,ACTIVE,مستر فود,2023-08-20 19:30:45,,
1525,42533,ACTIVE,برگر سرژیک هاکوپیان (پاسداران),2023-08-20 19:45:08,,
1526,73327,ACTIVE,پیتزا لوک,2023-08-20 19:45:16,,
1527,84494,ACTIVE,آبمیوه بستنی نعمت,2023-08-20 19:45:18,,
1528,103324,ACTIVE,تهیه غذای میرزا کوچک خان جنگلی,2023-08-20 19:45:20,,
1529,290402,ACTIVE,آیدا فست فود,2023-08-20 19:45:36,,
1530,318222,ACTIVE,کباب کنجدی,2023-08-20 19:45:46,,
1531,53507,ACTIVE,فست فود پرپل,2023-08-20 20:00:23,,
1532,63812,ACTIVE,رستوران مائده,2023-08-20 20:00:29,,
1533,75498,ACTIVE,رستوران لوکس طهرونی,2023-08-20 20:00:33,,
1534,285553,ACTIVE,كترينگ ميچكا,2023-08-20 20:00:58,,
1535,291453,ACTIVE,رستوران دینر پلاس,2023-08-20 20:01:01,,
1536,16163,ACTIVE,کباب آبان,2023-08-20 20:15:04,,
1537,13518,ACTIVE,سی مو سی تو,2023-08-21 15:15:04,,
1538,54499,ACTIVE,سی مو سی تو (شبانه),2023-08-21 15:15:04,,
1539,14435,ACTIVE,رستوران ایتالیایی رو ب رو,2023-08-21 15:15:04,,
1540,19684,ACTIVE,رستوران رست,2023-08-21 15:15:04,,
1541,26697,ACTIVE,زینگر (فودکورت عرش),2023-08-21 15:15:05,,
1542,33097,ACTIVE,پیتزا سیب 360 (یافت آباد),2023-08-21 15:15:07,,
1543,33282,ACTIVE,جیگر امیر,2023-08-21 15:15:07,,
1544,39951,ACTIVE,آبمیوه بستنی نوتلا لند,2023-08-21 15:15:08,,
1545,49140,ACTIVE,سام برگر,2023-08-21 15:15:10,,
1546,53006,ACTIVE,کبابسرای ترخون,2023-08-21 15:30:10,,
1547,57871,ACTIVE,طباخی سایمان,2023-08-21 15:30:12,,
1548,59542,ACTIVE,کافه رستوران فلوره,2023-08-21 15:30:13,,
1549,67601,ACTIVE,جگرسرای پانیذ,2023-08-21 15:30:16,,
1550,69063,ACTIVE,قنادی تهران سوگل,2023-08-21 15:30:16,,
1551,69475,ACTIVE,مک گریل,2023-08-21 15:30:16,,
1552,76547,ACTIVE,هات داغ,2023-08-21 15:30:17,,
1553,76940,ACTIVE,پروتئینی بیفکا,2023-08-21 15:30:17,,
1554,80841,ACTIVE,کباب سرای بهار,2023-08-21 15:30:18,,
1555,82428,ACTIVE,کافه باقلوا,2023-08-21 15:30:18,,
1556,83574,ACTIVE,عطاری ناهید,2023-08-21 15:30:18,,
1557,87203,ACTIVE,فست فود کمپ مزه,2023-08-21 15:30:19,,
1558,214138,ACTIVE,فست فود کمپ مزه (ستارخان),2023-08-21 15:30:22,,
1559,215546,ACTIVE,سوپر میوه دریان فدک,2023-08-21 15:30:22,,
1560,244869,ACTIVE,باقلوا و کنوفه استانبولی کریم اوغلو,2023-08-21 15:30:26,,
1561,245529,ACTIVE,کافه رستوران هوای خونه,2023-08-21 15:30:26,,
1562,251811,ACTIVE,رستوران دژاوو (شهرک غرب),2023-08-21 15:30:27,,
1563,252150,ACTIVE,شیرینی کیوان,2023-08-21 15:30:27,,
1564,255457,ACTIVE,فست فود پله,2023-08-21 15:30:27,,
1565,258301,ACTIVE,رستوران نارنج,2023-08-21 15:30:28,,
1566,258670,ACTIVE,کافه رستوران باران,2023-08-21 15:30:28,,
1567,265051,ACTIVE,کمپ مزه (بلوار فردوس),2023-08-21 15:30:30,,
1568,272815,ACTIVE,فست فود لیمان,2023-08-21 15:30:32,,
1569,274575,ACTIVE,عطارى 110,2023-08-21 15:30:32,,
1570,276398,ACTIVE,کباب ساطوری دنیز بناب آذربایجان (مرزداران),2023-08-21 15:30:33,,
1571,276510,ACTIVE,باس کافه,2023-08-21 15:30:33,,
1572,278035,ACTIVE,سوخاری مزه دار راسپر (یافت آباد),2023-08-21 15:30:34,,
1573,281479,ACTIVE,رستوران ایتالیایی کاپری,2023-08-21 15:30:35,,
1574,282651,ACTIVE,داروخانه جردن,2023-08-21 15:30:35,,
1575,286615,ACTIVE,کافه رستوران کارون,2023-08-21 15:30:36,,
1576,292356,ACTIVE,رستوران دان,2023-08-21 15:30:38,,
1577,296714,ACTIVE,رستوران ال کافه,2023-08-21 15:30:40,,
1578,298646,ACTIVE,رستوران ایتالیایی لوی لانژ,2023-08-21 15:30:41,,
1579,308792,ACTIVE,رستوران شکم الملوک,2023-08-21 15:30:45,,
1580,308953,ACTIVE,رستوران سنتی پیر بابا,2023-08-21 15:30:46,,
1581,310458,ACTIVE,آشپزخانه صاحب الزمان,2023-08-21 15:30:47,,
1582,310795,ACTIVE,فست فود ویژه اژدر,2023-08-21 15:30:47,,
1583,317755,ACTIVE,رستوران حاج میرزا,2023-08-21 15:30:50,,
1584,323864,ACTIVE,اینجا برگر,2023-08-21 15:30:52,,
1585,325118,ACTIVE,کباب سرای یزدی,2023-08-21 15:30:53,,
1586,32840,ACTIVE,الو کیک,2023-08-21 15:45:07,,
1587,58751,ACTIVE,بستنی بچه محل,2023-08-21 15:45:12,,
1588,60843,ACTIVE,پیتزا زرین,2023-08-21 15:45:15,,
1589,66633,ACTIVE,رستوران هزاردستان,2023-08-21 15:45:16,,
1590,217352,ACTIVE,قهوه زاب,2023-08-21 15:45:22,,
1591,247628,ACTIVE,سام کافه دربند,2023-08-21 15:45:26,,
1592,305820,ACTIVE,رستوران ایتالیایی پرزو,2023-08-21 15:45:40,,
1593,325730,ACTIVE,اند پیتزا,2023-08-21 15:45:47,,
1594,40045,ACTIVE,چلو کبابی و دیزی سرای گلبرگ,2023-08-21 16:00:07,,
1595,53179,ACTIVE,پیتزا پیلا,2023-08-21 16:00:09,,
1596,60802,ACTIVE,تهیه غذای طیبات,2023-08-21 16:00:12,,
1597,267343,ACTIVE,رستوران ممتاز یگانه,2023-08-21 16:00:25,,
1598,277415,ACTIVE,کترینگ طهران,2023-08-21 16:00:28,,
1599,290404,ACTIVE,بستنی رولی آس رول,2023-08-21 16:00:31,,
1600,310076,ACTIVE,تهیه غذای شاکر,2023-08-21 16:00:37,,
1601,315382,ACTIVE,شیرینی و خشکبار میثم,2023-08-21 16:00:39,,
1602,52122,ACTIVE,مرغ سوخاری چیکن باکس,2023-08-21 16:15:09,,
1603,52495,ACTIVE,مزرعه‌ های اُرگانا (عدل),2023-08-21 16:15:09,,
1604,73481,ACTIVE,نان داغ و کباب داغ همرفیق,2023-08-21 16:15:14,,
1605,315202,ACTIVE,فست فود پاپریکا گلدن (فلفل قرمز),2023-08-21 16:15:37,,
1606,25463,ACTIVE,کبابخانه ظفر,2023-08-21 16:30:05,,
1607,29365,ACTIVE,پیتزا و ساندویچ ترنج,2023-08-21 16:30:06,,
1608,43635,ACTIVE,رستوران مجمع,2023-08-21 16:30:08,,
1609,48227,ACTIVE,رستوران خانه جگر,2023-08-21 16:30:08,,
1610,60483,ACTIVE,کافه رستوران رد (کافه کولاچینو),2023-08-21 16:30:11,,
1611,67878,ACTIVE,شیرینی و خشکبار بامداد,2023-08-21 16:30:13,,
1612,69482,ACTIVE,رستوران کبابی جوانه,2023-08-21 16:30:13,,
1613,96200,ACTIVE,رستوران آرموند,2023-08-21 16:30:16,,
1614,251286,ACTIVE,فست فود لاکچری,2023-08-21 16:30:23,,
1615,266520,ACTIVE,کترینگ دستپخت,2023-08-21 16:30:26,,
1616,273744,ACTIVE,آیس لند پلاس (شعبه 2),2023-08-21 16:30:27,,
1617,297143,ACTIVE,پت شاپ من و پت,2023-08-21 16:30:33,,
1618,95368,ACTIVE,کباب و حلیم صاحب الزمان,2023-08-21 16:45:16,,
1619,246950,ACTIVE,فست فود آبادان (تهرانسر),2023-08-21 16:45:21,,
1620,296888,ACTIVE,پروتئین روشا,2023-08-21 16:45:32,,
1621,298433,ACTIVE,ایت پت شاپ,2023-08-21 16:45:32,,
1622,303032,ACTIVE,قهوه دم,2023-08-21 16:45:33,,
1623,98401,ACTIVE,شیرینی چورک,2023-08-21 17:00:15,,
1624,235746,ACTIVE,دیزی سرا و صبحانه آرکاداش,2023-08-21 17:00:18,,
1625,235995,ACTIVE,طباخی اشرافی (اشرفی سابق ),2023-08-21 17:00:18,,
1626,283942,ACTIVE,آبمیوه بستنی بابا امیر,2023-08-21 17:00:26,,
1627,12561,ACTIVE,فست فود چوپی,2023-08-21 17:15:03,,
1628,50498,ACTIVE,طباخی وزیری,2023-08-21 17:15:08,,
1629,60087,ACTIVE,رستوران خیام,2023-08-21 17:15:11,,
1630,304013,ACTIVE,فست فود ناصر,2023-08-21 17:15:36,,
1631,310084,ACTIVE,کافه مینی جوی,2023-08-21 17:15:38,,
1632,315022,ACTIVE,پت شاپ سون,2023-08-21 17:15:39,,
1633,26598,ACTIVE,رستوران کلبه کباب,2023-08-21 17:30:04,,
1634,27743,ACTIVE,کافه قنادی سعید,2023-08-21 17:30:05,,
1635,65578,ACTIVE,ابمیوه بستنی سان استار,2023-08-21 17:30:12,,
1636,296592,ACTIVE,آبمیوه و بستنی بابارحیم,2023-08-21 17:30:33,,
1637,314547,ACTIVE,فست‌ فود حامی,2023-08-21 17:30:38,,
1638,317137,ACTIVE,پیتزا بابا ناد علی,2023-08-21 17:30:39,,
1639,26605,ACTIVE,پیتزا زیتون,2023-08-21 17:45:05,,
1640,27116,ACTIVE,بی تا,2023-08-21 17:45:05,,
1641,59663,ACTIVE,گوفو (فودکورت اپال),2023-08-21 17:45:11,,
1642,75258,ACTIVE,فست فود ریحان,2023-08-21 17:45:14,,
1643,218229,ACTIVE,کافه کاویش,2023-08-21 17:45:17,,
1644,260219,ACTIVE,میکو سوخاری,2023-08-21 17:45:22,,
1645,265445,ACTIVE,فست فود سفره سوخاری,2023-08-21 17:45:23,,
1646,291275,ACTIVE,چیکن فامیلی (ایران مال),2023-08-21 17:45:28,,
1647,316424,ACTIVE,قهوه کارو,2023-08-21 17:45:35,,
1648,322538,ACTIVE,رستوران آریا فود,2023-08-21 17:45:37,,
1649,40028,ACTIVE,کبابسرای عمو ناصر,2023-08-21 18:00:08,,
1650,56023,ACTIVE,رستوران ارکیده (اقدسیه),2023-08-21 18:00:12,,
1651,275364,ACTIVE,بابا فروت,2023-08-21 18:00:28,,
1652,286276,ACTIVE,فست فود شاور(پونک),2023-08-21 18:00:30,,
1653,299076,ACTIVE,کافه د پاریس,2023-08-21 18:00:34,,
1654,10072,ACTIVE,آفرود برگر,2023-08-21 18:15:03,,
1655,262770,ACTIVE,سوخاری چیکیتا,2023-08-21 18:15:03,,
1656,264862,ACTIVE,چاک چیکن سوخاری,2023-08-21 18:15:03,,
1657,233876,ACTIVE,فست فود جوجک,2023-08-21 18:15:19,,
1658,273679,ACTIVE,پیزارو (ولیعصر),2023-08-21 18:15:25,,
1659,283683,ACTIVE,کافه قاف,2023-08-21 18:15:28,,
1660,303560,ACTIVE,آبمیوه گوفرش,2023-08-21 18:15:33,,
1661,315983,ACTIVE,رستوران های زنجیره ای شاهین,2023-08-21 18:15:37,,
1662,27340,ACTIVE,طباخی کاج (سعادت آباد),2023-08-21 18:30:05,,
1663,60055,ACTIVE,تهیه غذای کمیل,2023-08-21 18:30:11,,
1664,71629,ACTIVE,ساندویچ ویژه حرفه ای عادل,2023-08-21 18:30:14,,
1665,233477,ACTIVE,اسپرسو ایلیا,2023-08-21 18:30:20,,
1666,272789,ACTIVE,کترینگ دیبانو,2023-08-21 18:30:26,,
1667,292943,ACTIVE,جگر سرای بهار نارنج,2023-08-21 18:30:31,,
1668,297924,ACTIVE,منقل برگر (شعبه هروی سنتر),2023-08-21 18:30:33,,
1669,304016,ACTIVE,کافه رستوران شمرون (سعادت آباد),2023-08-21 18:30:35,,
1670,305049,ACTIVE,رستوران میخوش (تهرانپارس),2023-08-21 18:30:35,,
1671,322947,ACTIVE,کافه بروسکه,2023-08-21 18:30:41,,
1672,9433,ACTIVE,رستوران هانی (هایپراستار),2023-08-21 18:45:02,,
1673,19981,ACTIVE,قنادی جشنواره (حسینیه ارشاد),2023-08-21 18:45:03,,
1674,60044,ACTIVE,رستوران سنتی خشت بهشت,2023-08-21 18:45:11,,
1675,100236,ACTIVE,پروتئین مستر شین,2023-08-21 18:45:16,,
1676,108717,ACTIVE,کافه رستوران بام ری,2023-08-21 18:45:17,,
1677,253815,ACTIVE,کترینگ 158,2023-08-21 18:45:22,,
1678,258374,ACTIVE,توپک پیتزا,2023-08-21 18:45:22,,
1679,268831,ACTIVE,آبمیوه بستنی عمو هادی (یافت آباد),2023-08-21 18:45:24,,
1680,272015,ACTIVE,فست فود شاورما ابوعلی,2023-08-21 18:45:25,,
1681,276652,ACTIVE,آبمیوه و بستنی دایی امیر,2023-08-21 18:45:26,,
1682,278761,ACTIVE,فست فود جوجک,2023-08-21 18:45:27,,
1683,286952,ACTIVE,رستوران تخت جمشید,2023-08-21 18:45:29,,
1684,310957,ACTIVE,کباب ساطوری بناب آذربایجان (عمو حسن),2023-08-21 18:45:36,,
1685,311486,ACTIVE,رستوران سفره مجلسی,2023-08-21 18:45:36,,
1686,322192,ACTIVE,رستوران نارنج,2023-08-21 18:45:39,,
1687,27285,ACTIVE,جهان آذری,2023-08-21 19:00:05,,
1688,70097,ACTIVE,رستوران ایرانی برجسته,2023-08-21 19:00:13,,
1689,84971,ACTIVE,کته کبابی ماسوله,2023-08-21 19:00:17,,
1690,249411,ACTIVE,کافه ۱۲,2023-08-21 19:00:23,,
1691,277595,ACTIVE,شاورما لبنان عشایر,2023-08-21 19:00:29,,
1692,281359,ACTIVE,آجيل و خشكبار نبراس,2023-08-21 19:00:30,,
1693,286459,ACTIVE,رستوران پلوچی,2023-08-21 19:00:31,,
1694,289872,ACTIVE,کافه قنادی گندم,2023-08-21 19:00:32,,
1695,297347,ACTIVE,رستوران باران,2023-08-21 19:00:34,,
1696,318353,ACTIVE,تهیه غذای ماه خانوم,2023-08-21 19:00:41,,
1697,16147,ACTIVE,پیتزا کاکتوس,2023-08-21 19:15:04,,
1698,25594,ACTIVE,گرند فود,2023-08-21 19:15:05,,
1699,30993,ACTIVE,دیزی تندوری,2023-08-21 19:15:06,,
1700,31303,ACTIVE,چهار فصل,2023-08-21 19:15:06,,
1701,47044,ACTIVE,تهیه غذای طاق بستان,2023-08-21 19:15:09,,
1702,49182,ACTIVE,رستوران پلو چی,2023-08-21 19:15:10,,
1703,67764,ACTIVE,کبابی پارس مغان,2023-08-21 19:15:15,,
1704,68905,ACTIVE,ویتامینه سندباد (شعبه اندرزگو),2023-08-21 19:15:15,,
1705,77499,ACTIVE,پروتئین بارما,2023-08-21 19:15:17,,
1706,80843,ACTIVE,رستوران کباب ساطوری بناب آذربایجان (اولدوز),2023-08-21 19:15:17,,
1707,96358,ACTIVE,کبابخانه شیراز,2023-08-21 19:15:19,,
1708,101357,ACTIVE,غذای سنتی بوعلی,2023-08-21 19:15:19,,
1709,101570,ACTIVE,کبابی حاج عبداله میرمحمدی,2023-08-21 19:15:19,,
1710,240836,ACTIVE,کیچن باکس (هدیش مال),2023-08-21 19:15:24,,
1711,235018,ACTIVE,میزبان (هدیش مال),2023-08-21 19:15:24,,
1712,245289,ACTIVE,کافه رستوران بیشه,2023-08-21 19:15:24,,
1713,250516,ACTIVE,غذاخوری مولوی,2023-08-21 19:15:26,,
1714,250677,ACTIVE,پیتزا بهنود,2023-08-21 19:15:26,,
1715,260131,ACTIVE,کبابسرای اصیل ری,2023-08-21 19:15:27,,
1716,261512,ACTIVE,چلو کبابی زیتون,2023-08-21 19:15:27,,
1717,265247,ACTIVE,تهیه غذای گیلان پخت,2023-08-21 19:15:28,,
1718,285022,ACTIVE,تهیه غذای امین نساء,2023-08-21 19:15:34,,
1719,293559,ACTIVE,کبابی شفیعی,2023-08-21 19:15:36,,
1720,296776,ACTIVE,کافه رستوران ترکیه ای پارلاک,2023-08-21 19:15:38,,
1721,315195,ACTIVE,کترینگ آروند,2023-08-21 19:15:44,,
1722,318218,ACTIVE,فست فود سونریه,2023-08-21 19:15:45,,
1723,8809,ACTIVE,غذای خانگی آش تی (اکباتان),2023-08-21 19:30:04,,
1724,15468,ACTIVE,رستوران کارد استیل,2023-08-21 19:30:05,,
1725,16371,ACTIVE,سپیدگاه,2023-08-21 19:30:05,,
1726,22447,ACTIVE,لاریسا (امیر آباد),2023-08-21 19:30:06,,
1727,81173,ACTIVE,تهیه غذای چاشنی,2023-08-21 19:30:19,,
1728,84662,ACTIVE,کافه رستوران اُزون,2023-08-21 19:30:19,,
