Vendor Id,Status,Name,Date,UpdateProfile
280411,ACTIVE,پت شاپ ترنج,2023-08-20 11:15:22,
285945,ACTIVE,کافه قناد بانو,2023-08-20 11:15:23,
292646,ACTIVE,رستوران طهرون,2023-08-20 11:15:25,
292790,ACTIVE,کافه رستوران سمرقند,2023-08-20 11:15:25,
292886,ACTIVE,امیر شکلات (نیایش مال),2023-08-20 11:15:25,
295585,ACTIVE,رستوران سپهسالار,2023-08-20 11:15:26,
296266,ACTIVE,فست فود اهورا,2023-08-20 11:15:26,
296560,ACTIVE,رستوران زعفران,2023-08-20 11:15:26,
300966,ACTIVE,گوپی پت شاپ,2023-08-20 11:15:27,
312981,ACTIVE,ترک دنر (خیابان فاطمی),2023-08-20 11:15:30,
319156,ACTIVE,کافه رستوران ماندی,2023-08-20 11:15:32,
320626,ACTIVE,کافه مازو,2023-08-20 11:15:32,
41098,ACTIVE,فست فود کلیز برگر,2023-08-20 11:30:07,
54676,ACTIVE,طهران باربیکیو,2023-08-20 11:30:08,
59767,ACTIVE,فست فود آتا بیگ,2023-08-20 11:30:09,
66789,ACTIVE,پیتزا دنیس,2023-08-20 11:30:10,
69508,ACTIVE,نان و شیرینی فلوریا,2023-08-20 11:30:10,
72134,ACTIVE,آبمیوه بستنی کوروش,2023-08-20 11:30:11,
111594,ACTIVE,پلو خورش,2023-08-20 11:30:13,
269857,ACTIVE,فست فود اژدر زاپاتا,2023-08-20 11:30:18,
9653,ACTIVE,فست فود پاییز (نازی آباد),2023-08-20 11:45:02,
9960,ACTIVE,پیتزا پنجره,2023-08-20 11:45:03,
10273,ACTIVE,بابی ساندز برگر,2023-08-20 11:45:03,
12441,ACTIVE,تهیه غذای باغ فیض,2023-08-20 11:45:03,
16801,ACTIVE,رستوران ایتالیایی رومانا (سون سنتر),2023-08-20 11:45:04,
18966,ACTIVE,کلبه کباب,2023-08-20 11:45:04,
31847,ACTIVE,پیتزا دانی (شهرک راه آهن),2023-08-20 11:45:06,
43330,ACTIVE,رستوران علیشاه,2023-08-20 11:45:07,
44225,ACTIVE,مايا تِكس مِكس (پاسداران),2023-08-20 11:45:07,
45365,ACTIVE,فست فود فرد,2023-08-20 11:45:07,
50535,ACTIVE,تهیه غذا عمده خان,2023-08-20 11:45:08,
51111,ACTIVE,چلو کباب البرز (تاسیس 1344),2023-08-20 11:45:09,
54598,ACTIVE,پیتزا بلوط,2023-08-20 11:45:09,
58829,ACTIVE,پیتزا ساندویچ درنا,2023-08-20 11:45:10,
59746,ACTIVE,رستوران منشن (فودکورت تیراژه),2023-08-20 11:45:11,
64936,ACTIVE,رستوران تک پخت,2023-08-20 11:45:12,
71588,ACTIVE,هات کیلویی,2023-08-20 11:45:13,
78693,ACTIVE,استودیو قهوه,2023-08-20 11:45:14,
84206,ACTIVE,کته کبابی محسن,2023-08-20 11:45:14,
97429,ACTIVE,جگر سرای ارغوان,2023-08-20 11:45:15,
99367,ACTIVE,دنده برگر (سعادت آباد),2023-08-20 11:45:15,
217209,ACTIVE,فست فود هفت چنار دانشگاه,2023-08-20 11:45:17,
230976,ACTIVE,فست فود شادزی,2023-08-20 11:45:18,
246029,ACTIVE,سرزمین سوخاری (شعبه ظفر),2023-08-20 11:45:20,
255175,ACTIVE,خانه کباب لنجون,2023-08-20 11:45:21,
258290,ACTIVE,فست فود سیب باکس,2023-08-20 11:45:21,
259284,ACTIVE,فست فود ژوپیتر,2023-08-20 11:45:21,
259354,ACTIVE,رستوران صوفیا (فودکورت),2023-08-20 11:45:21,
259430,ACTIVE,رستوران هلسا,2023-08-20 11:45:21,
263745,ACTIVE,پیتزا رز زرد,2023-08-20 11:45:22,
266620,ACTIVE,رستوران طریقت (پلاتین),2023-08-20 11:45:22,
272645,ACTIVE,فست فود روبانو,2023-08-20 11:45:23,
277964,ACTIVE,غذای یادگار,2023-08-20 11:45:24,
286570,ACTIVE,رستوران آنا,2023-08-20 11:45:26,
295101,ACTIVE,آشپز باشی,2023-08-20 11:45:28,
296543,ACTIVE,کافه رستوران فرنس,2023-08-20 11:45:28,
299423,ACTIVE,کافه رستوران لور,2023-08-20 11:45:29,
304880,ACTIVE,مطبخ نان,2023-08-20 11:45:30,
306455,ACTIVE,تهیه غذای سماء,2023-08-20 11:45:31,
314256,ACTIVE,فست فود شبیخوش,2023-08-20 11:45:32,
14865,ACTIVE,رستوران گیاهی پیور,2023-08-20 12:00:05,
17697,ACTIVE,فست فود عمو رضا,2023-08-20 12:00:05,
21520,ACTIVE,هایدا (افسریه),2023-08-20 12:00:06,
29556,ACTIVE,خانه کوچک (فودکورت گالریا),2023-08-20 12:00:07,
33869,ACTIVE,تهیه غذای 118,2023-08-20 12:00:07,
41278,ACTIVE,رستوران صلوات,2023-08-20 12:00:08,
52474,ACTIVE,دونر مارکت (فودکورت هایپر استار),2023-08-20 12:00:10,
55409,ACTIVE,چلو کبابی مهتاب,2023-08-20 12:00:11,
62909,ACTIVE,رستوران آدیشه,2023-08-20 12:00:12,
76789,ACTIVE,رستوران کسری,2023-08-20 12:00:14,
90992,ACTIVE,غذای بنیس,2023-08-20 12:00:15,
228295,ACTIVE,کافه رستوران غزال,2023-08-20 12:00:18,
246087,ACTIVE,فست فود فرس,2023-08-20 12:00:21,
246910,ACTIVE,سرزمین سوخاری (شعبه شهران),2023-08-20 12:00:21,
308000,ACTIVE,کباب سرای پارسا,2023-08-20 12:00:35,
11085,ACTIVE,سوشی خونه (اقدسیه),2023-08-20 12:15:03,
61203,ACTIVE,سوشی خونه (قیطریه),2023-08-20 12:15:03,
11533,ACTIVE,قصاب برگر,2023-08-20 12:15:03,
21593,ACTIVE,پیتزا ژرژ,2023-08-20 12:15:08,
23746,ACTIVE,پارسی کهن,2023-08-20 12:15:08,
24781,ACTIVE,کافه سبوس,2023-08-20 12:15:08,
26878,ACTIVE,سالاد بار سالادیکا (فودکورت عرش),2023-08-20 12:15:09,
28533,ACTIVE,کبابسرای باستان,2023-08-20 12:15:10,
30147,ACTIVE,دوته برگر مسعود,2023-08-20 12:15:11,
30532,ACTIVE,فست فود وی آی پی,2023-08-20 12:15:11,
35964,ACTIVE,رستوران دنیز,2023-08-20 12:15:13,
36755,ACTIVE,رستوران پسران جاوید,2023-08-20 12:15:13,
41038,ACTIVE,غذای ایرانی سلوا,2023-08-20 12:15:14,
41471,ACTIVE,چلو کباب هفت برادران حاجی عباسی,2023-08-20 12:15:14,
41810,ACTIVE,کباب سرای تک گلپایگان,2023-08-20 12:15:14,
43942,ACTIVE,فست فود دگماج,2023-08-20 12:15:15,
44507,ACTIVE,رستوران هرمان,2023-08-20 12:15:15,
44737,ACTIVE,زپ,2023-08-20 12:15:16,
47076,ACTIVE,رستوران هتل ایران,2023-08-20 12:15:16,
49801,ACTIVE,چلو کبابی زیتون,2023-08-20 12:15:18,
50019,ACTIVE,بلک برگر پاسداران,2023-08-20 12:15:18,
50931,ACTIVE,فلای لند,2023-08-20 12:15:18,
51074,ACTIVE,فست فود گپ (فودکورت سیاوش),2023-08-20 12:15:18,
53333,ACTIVE,رستوران گلپایگانی (ابن بابویه),2023-08-20 12:15:19,
54240,ACTIVE,کافه بلک کیوسک,2023-08-20 12:15:20,
55201,ACTIVE,فست فود ایموجی وان,2023-08-20 12:15:20,
55402,ACTIVE,کته کباب سرآشپز,2023-08-20 12:15:20,
58175,ACTIVE,رستوران فرانسوی آنتروکوت,2023-08-20 12:15:21,
59602,ACTIVE,فست فود وین فود آفتاب,2023-08-20 12:15:22,
59660,ACTIVE,مایا تکس مکس (فود کورت اپال),2023-08-20 12:15:23,
59966,ACTIVE,فست فود شیث,2023-08-20 12:15:23,
60779,ACTIVE,داغ دومینو,2023-08-20 12:15:24,
60958,ACTIVE,غذاکده محب,2023-08-20 12:15:24,
61301,ACTIVE,کترینگ اهورا,2023-08-20 12:15:25,
62814,ACTIVE,فست فود فکرکده پارادایس,2023-08-20 12:15:25,
64060,ACTIVE,کباب کابان,2023-08-20 12:15:26,
64867,ACTIVE,رستوران بورسا (شعبه فرمانیه),2023-08-20 12:15:26,
65971,ACTIVE,فست فود آراپیده,2023-08-20 12:15:27,
66355,ACTIVE,کترینگ ننجون,2023-08-20 12:15:27,
69226,ACTIVE,کته کباب کاکتوس,2023-08-20 12:15:28,
71383,ACTIVE,گریل فکتوری,2023-08-20 12:15:29,
72631,ACTIVE,کباب زغالی ملت,2023-08-20 12:15:30,
72761,ACTIVE,تهیه غذای هستی,2023-08-20 12:15:30,
74600,ACTIVE,کایا,2023-08-20 12:15:30,
76166,ACTIVE,رستوران جهان,2023-08-20 12:15:31,
76299,ACTIVE,فست فود تپل,2023-08-20 12:15:31,
79669,ACTIVE,رستوران کارابو,2023-08-20 12:15:32,
83934,ACTIVE,فست فود پاندا,2023-08-20 12:15:33,
84964,ACTIVE,تهیه غذای تک,2023-08-20 12:15:33,
89323,ACTIVE,کافه رستوران آوانا,2023-08-20 12:15:34,
91317,ACTIVE,کبابخانه دنج محمد گلپایگانی,2023-08-20 12:15:34,
100274,ACTIVE,آشپزخانه مونته,2023-08-20 12:15:36,
108474,ACTIVE,فست فود خان دایی,2023-08-20 12:15:37,
110678,ACTIVE,کبابی جیگرلند,2023-08-20 12:15:38,
216058,ACTIVE,فست فود استوری برگر,2023-08-20 12:15:39,
221015,ACTIVE,فست فود سن سون,2023-08-20 12:15:40,
228294,ACTIVE,رستوران کولی,2023-08-20 12:15:41,
228647,ACTIVE,چریکی برگر (شعبه هاشمی),2023-08-20 12:15:41,
233920,ACTIVE,کباب خان (صادقیه),2023-08-20 12:15:42,
233961,ACTIVE,مکلی (شعبه تهرانسر),2023-08-20 12:15:42,
234643,ACTIVE,دهه 60,2023-08-20 12:15:43,
235104,ACTIVE,رستوران خان سالار,2023-08-20 12:15:43,
235392,ACTIVE,سرزمین سوخاری (حکیمیه),2023-08-20 12:15:43,
245247,ACTIVE,فست فود شاوور,2023-08-20 12:15:45,
245919,ACTIVE,کافه رستوران مدس,2023-08-20 12:15:45,
247140,ACTIVE,کباب بناب مریخ,2023-08-20 12:15:45,
249771,ACTIVE,کام برگر,2023-08-20 12:15:46,
263847,ACTIVE,فست فود نی فود,2023-08-20 12:15:50,
266752,ACTIVE,کافه رستوران پنجره,2023-08-20 12:15:51,
272371,ACTIVE,کترینگ راحیل,2023-08-20 12:15:53,
273852,ACTIVE,باربیکیو برلیان,2023-08-20 12:15:53,
275374,ACTIVE,کبابخانه شایا,2023-08-20 12:15:54,
278178,ACTIVE,رستوران مرشد (سعادت آباد),2023-08-20 12:15:55,
280105,ACTIVE,رستوران مجلل مورکو,2023-08-20 12:15:56,
281414,ACTIVE,فست فود دایان,2023-08-20 12:15:57,
283254,ACTIVE,فست فود ترافیک (شعبه کیانشهر),2023-08-20 12:15:57,
285558,ACTIVE,کمپ مزه تهرانسر,2023-08-20 12:15:59,
285856,ACTIVE,صبحانه سرا پارسیان,2023-08-20 12:15:59,
81155,ACTIVE,دیگ و دیزی,2023-08-20 12:15:59,
286008,ACTIVE,فست فود ماتو,2023-08-20 12:15:59,
289390,ACTIVE,کبابسرای البرز,2023-08-20 12:16:01,
291881,ACTIVE,سرزمین سوخاری (شعبه مطهری),2023-08-20 12:16:02,
292109,ACTIVE,کافه ماریان,2023-08-20 12:16:02,
296351,ACTIVE,کاهو بار,2023-08-20 12:16:06,
296563,ACTIVE,کافه عربی لیمو,2023-08-20 12:16:06,
299527,ACTIVE,کافه رستوران تالی,2023-08-20 12:16:08,
299852,ACTIVE,کافه رستوران ریون,2023-08-20 12:16:09,
301734,ACTIVE,کباب سنتی تک بناب,2023-08-20 12:16:10,
301781,ACTIVE,فست فود پلمون,2023-08-20 12:16:10,
307581,ACTIVE,آشپزخانه مامانم,2023-08-20 12:16:15,
307608,ACTIVE,کیک بستنی بسکیک (فودکورت بی بی روزی),2023-08-20 12:16:15,
307611,ACTIVE,فست فود چیکیلی (فودکورت بی بی روزی),2023-08-20 12:16:15,
307625,ACTIVE,چات برگر (فودکورت بی بی روزی),2023-08-20 12:16:15,
307629,ACTIVE,فست فود ماکارا (فودکورت بی بی روزی),2023-08-20 12:16:15,
307631,ACTIVE,چکموز (فودکورت بی بی روزی),2023-08-20 12:16:15,
307648,ACTIVE,ذرت سه نقطه (فودکورت بی بی روزی),2023-08-20 12:16:15,
308781,ACTIVE,بستنی چوبیک,2023-08-20 12:16:15,
308977,ACTIVE,کافه بابل تیله (فود کورت بی بی روزی),2023-08-20 12:16:15,
309157,ACTIVE,ساندویچ محمود (فود کورت بی بی روزی),2023-08-20 12:16:15,
307670,ACTIVE,فست کژوال شاین,2023-08-20 12:16:15,
310734,ACTIVE,فست فود گیشنیز,2023-08-20 12:16:19,
312459,ACTIVE,كافه ديلی,2023-08-20 12:16:21,
313678,ACTIVE,ساندویچ کندی,2023-08-20 12:16:22,
314105,ACTIVE,فست فود ماندا,2023-08-20 12:16:22,
317442,ACTIVE,کافه تراس,2023-08-20 12:16:25,
317648,ACTIVE,کافه رستوران سالرنو,2023-08-20 12:16:25,
318028,ACTIVE,جگر سرای امید,2023-08-20 12:16:26,
320202,ACTIVE,فست فود کیلوویچ,2023-08-20 12:16:28,
321049,ACTIVE,جگر دربارى,2023-08-20 12:16:28,
325158,ACTIVE,کترینگ وندا,2023-08-20 12:16:31,
12724,ACTIVE,پیتزا متری ثمین,2023-08-20 12:30:05,
32058,ACTIVE,کافه آگر,2023-08-20 12:30:13,
32630,ACTIVE,کبابخانه علی,2023-08-20 12:30:13,
33462,ACTIVE,رستوران پدر بزرگ,2023-08-20 12:30:14,
51685,ACTIVE,رستوران سلام جیگر,2023-08-20 12:30:21,
79801,ACTIVE,رستوران افتخاری,2023-08-20 12:30:30,
85326,ACTIVE,کافه فست فود گلد,2023-08-20 12:30:31,
85421,ACTIVE,تهیه غذای مهر,2023-08-20 12:30:31,
101216,ACTIVE,چیکن فامیلی (نیلوفر),2023-08-20 12:30:34,
229168,ACTIVE,کبابی تاپ,2023-08-20 12:30:38,
231338,ACTIVE,فست فود ماهشام,2023-08-20 12:30:39,
231504,ACTIVE,سالاد بار سوئیت گرین,2023-08-20 12:30:39,
231723,ACTIVE,رستوران ایرانی ماهشام (فودکورت روشا سنتر),2023-08-20 12:30:39,
232081,ACTIVE,پیتزا و دونر یاس,2023-08-20 12:30:39,
232450,ACTIVE,فست فود باران,2023-08-20 12:30:39,
237873,ACTIVE,کباب سرای احسان گلپایگانی,2023-08-20 12:30:40,
271090,ACTIVE,فست فود فود هانتر,2023-08-20 12:30:48,
276756,ACTIVE,فست فود دلاریس,2023-08-20 12:30:51,
289273,ACTIVE,شیرینی پاپا (ولیعصر),2023-08-20 12:30:55,
289337,ACTIVE,پیتزا کارنال,2023-08-20 12:30:55,
292615,ACTIVE,فست فود دکتر سامی,2023-08-20 12:30:56,
292695,ACTIVE,پیزارو (اکباتان),2023-08-20 12:30:56,
303929,ACTIVE,کافه رستوران گتسبی,2023-08-20 12:31:01,
308725,ACTIVE,فست فود سیکس برگر,2023-08-20 12:31:03,
314751,ACTIVE,پرسنلی فود,2023-08-20 12:31:09,
324444,ACTIVE,پیتزا ارگانو,2023-08-20 12:31:18,
10774,ACTIVE,فست فود هیرون,2023-08-20 12:45:03,
12114,ACTIVE,فست فود مرکزی,2023-08-20 12:45:04,
19900,ACTIVE,روز ب روز,2023-08-20 12:45:05,
42582,ACTIVE,رستوران سنتی دهقان,2023-08-20 12:45:11,
47401,ACTIVE,کته کبابی گیلان,2023-08-20 12:45:12,
49306,ACTIVE,فست فود دو به دو,2023-08-20 12:45:13,
228997,ACTIVE,رستوران دو به دو,2023-08-20 12:45:13,
50558,ACTIVE,کلین فود (امام حسین),2023-08-20 12:45:13,
50888,ACTIVE,نان و شیرینی تاتین,2023-08-20 12:45:13,
52517,ACTIVE,رستوران بهار (هفت برادران),2023-08-20 12:45:13,
54645,ACTIVE,قنادی وانیل آس (فلکه سوم تهرانپارس),2023-08-20 12:45:14,
81225,ACTIVE,برن برگر,2023-08-20 12:45:24,
110209,ACTIVE,لبنیات و آبمیوه بستنی سادات,2023-08-20 12:45:28,
228275,ACTIVE,رستوران چینی تی بی آی tbi (نودل اکسپرس),2023-08-20 12:45:30,
245765,ACTIVE,رستوران بازار,2023-08-20 12:45:34,
268052,ACTIVE,فست فود سام میل ویچ,2023-08-20 12:45:40,
293595,ACTIVE,کافه رستوران کای (کایسر),2023-08-20 12:45:50,
305349,ACTIVE,فست فود برگرلند پلاس,2023-08-20 12:45:55,
55008,ACTIVE,فست فود بادیه,2023-08-20 12:45:55,
60092,ACTIVE,کافه رستوران بن بن,2023-08-20 13:00:19,
60094,ACTIVE,کافه بُن بُن,2023-08-20 13:00:19,
67706,ACTIVE,شیرینی و خشکبار هنر,2023-08-20 13:00:22,
70258,ACTIVE,اغذیه خانگی آرمن,2023-08-20 13:00:23,
87595,ACTIVE,تهیه غذای بابا بزرگ,2023-08-20 13:00:27,
247144,ACTIVE,رستوران اسپایسی (سعادت آباد),2023-08-20 13:00:35,
273184,ACTIVE,کافه ویونا (تندیس),2023-08-20 13:00:42,
280594,ACTIVE,فست فود رایان,2023-08-20 13:00:45,
45253,ACTIVE,آبمیوه بستنی ژکان,2023-08-20 13:15:13,
48269,ACTIVE,مایا تکس مکس (فودکورت ارگ),2023-08-20 13:15:14,
49142,ACTIVE,آواچی (فودکورت هایپر استار),2023-08-20 13:15:14,
51085,ACTIVE,هات داگ هات هو,2023-08-20 13:15:15,
53663,ACTIVE,کافه رستوران دست,2023-08-20 13:15:16,
55756,ACTIVE,آجیل ناتلی (هروی),2023-08-20 13:15:17,
65010,ACTIVE,طباخی بره ناقلا,2023-08-20 13:15:22,
65336,ACTIVE,آبمیوه بستنی باران,2023-08-20 13:15:22,
87665,ACTIVE,پیتزا تپل,2023-08-20 13:15:28,
244052,ACTIVE,فست فود مزه,2023-08-20 13:15:37,
250727,ACTIVE,چیا سالاد بار,2023-08-20 13:15:38,
251284,ACTIVE,کافه و رستوران لوما,2023-08-20 13:15:39,
281220,ACTIVE,کافه رستوران بولونیا,2023-08-20 13:15:48,
287274,ACTIVE,فست فود هفت ستاره,2023-08-20 13:15:50,
295102,ACTIVE,آش و حلیم کولاژین,2023-08-20 13:15:56,
307085,ACTIVE,فست فود هات باکس,2023-08-20 13:16:04,
321474,ACTIVE,فست فود اوبسو شف,2023-08-20 13:16:15,
312609,ACTIVE,ترشیجات و سبزی خورد کنی عمه لیلا,2023-08-20 13:31:01,
30611,ACTIVE,گیلان خوراک,2023-08-20 13:45:07,
34821,ACTIVE,رستوران باژوران,2023-08-20 13:45:08,
34814,ACTIVE,کافه باژوران,2023-08-20 13:45:08,
36532,ACTIVE,فست فود بمب تهران,2023-08-20 13:45:08,
43618,ACTIVE,کترینگ شیراک,2023-08-20 13:45:10,
64898,ACTIVE,کبابسرای دنج,2023-08-20 13:45:16,
109631,ACTIVE,کافه ویونا (هروی),2023-08-20 13:45:22,
234605,ACTIVE,ینی دونر (شعبه ستارخان),2023-08-20 13:45:25,
285184,ACTIVE,کترینگ سفره سلامت,2023-08-20 13:45:37,
315856,ACTIVE,کافه رستوران شاندیز اعیانی,2023-08-20 13:45:48,
14658,ACTIVE,پیتزا ساندویچ دهه شصت,2023-08-20 14:00:04,
45690,ACTIVE,کافه رستوران گاتا,2023-08-20 14:00:12,
73146,ACTIVE,کباب زغالی ژکال,2023-08-20 14:00:20,
84083,ACTIVE,کافه دوبار (آفتاب),2023-08-20 14:00:21,
246206,ACTIVE,ونک پلو,2023-08-20 14:00:29,
251018,ACTIVE,کترینگ ونوس,2023-08-20 14:00:30,
264820,ACTIVE,پروتئین زی خوراک (نیاوران),2023-08-20 14:00:33,
285096,ACTIVE,بریان کده جوج خان,2023-08-20 14:00:41,
297331,ACTIVE,گل فروشی رز (یوسف آباد),2023-08-20 14:00:46,
79472,ACTIVE,رستوران حافظیه,2023-08-20 14:15:17,
231984,ACTIVE,مستر باربیکیو (شعبه شهر آرا),2023-08-20 14:15:23,
235079,ACTIVE,سوپر سبزی آویشن,2023-08-20 14:15:23,
300476,ACTIVE,فلافل بابی بامشاد,2023-08-20 14:15:39,
292974,ACTIVE,سیب مز (شعبه مرکزی),2023-08-20 14:30:37,
301308,ACTIVE,برگر چی,2023-08-20 14:30:40,
76678,ACTIVE,آجیل و خشکبار بین الملل,2023-08-20 14:45:16,
321639,ACTIVE,کترینگ کد بانو,2023-08-20 14:45:46,
33750,ACTIVE,پیتزا و مرغ بریان زیتون,2023-08-20 15:00:09,
39074,ACTIVE,کباب رومی,2023-08-20 15:00:09,
59556,ACTIVE,فست فود نوبهار,2023-08-20 15:00:14,
78278,ACTIVE,مرغ بریان 444,2023-08-20 15:00:18,
80743,ACTIVE,رستوران قصر گوهر,2023-08-20 15:00:19,
260612,ACTIVE,رستوران روبی,2023-08-20 15:00:28,
273282,ACTIVE,زیرو برگر,2023-08-20 15:00:31,
294812,ACTIVE,رستوران رژیمی هلسی فود,2023-08-20 15:00:38,
300467,ACTIVE,کافه بیکری بن پن,2023-08-20 15:00:40,
316546,ACTIVE,پیتزا 77,2023-08-20 15:00:46,
317238,ACTIVE,فست فود امیر,2023-08-20 15:00:46,
322930,ACTIVE,کافه رستوران افق,2023-08-20 15:00:48,
325098,ACTIVE,پیتزا لوشان,2023-08-20 15:00:49,
239392,ACTIVE,فست فود سیوان,2023-08-20 15:30:24,
254468,ACTIVE,ویتامینه عمو دانی,2023-08-20 15:30:27,
276124,ACTIVE,پیتزا دهه شصتی عمو دانی,2023-08-20 15:30:27,
285744,ACTIVE,کافه رستوران عمو دانی,2023-08-20 15:30:27,
313830,ACTIVE,کافه قهوه ایلیا,2023-08-20 15:45:40,
314838,ACTIVE,برگر ذغالی کلوین,2023-08-20 15:45:40,
15054,ACTIVE,جگر سرای شهران,2023-08-20 16:00:04,
17793,ACTIVE,کترینگ آرون,2023-08-20 16:00:04,
28624,ACTIVE,پیتزا متری امپراطور,2023-08-20 16:00:06,
58487,ACTIVE,جگر سرای جگر کوشه,2023-08-20 16:00:13,
65603,ACTIVE,پروتئین لوکس پرستار,2023-08-20 16:00:15,
70827,ACTIVE,صنایع غذایی کشاورز,2023-08-20 16:00:17,
80905,ACTIVE,کافه کشاورز,2023-08-20 16:00:17,
89512,ACTIVE,رستوران دیوینا (فرشته),2023-08-20 16:00:20,
94441,ACTIVE,شیرینی الهیه ۳۳ (شعبه ولنجک),2023-08-20 16:00:20,
97384,ACTIVE,رستوران هامون,2023-08-20 16:00:21,
308750,ACTIVE,کافه مِوون,2023-08-20 16:00:43,
309994,ACTIVE,ترک دنر (سعادت آباد),2023-08-20 16:00:43,
319056,ACTIVE,کترینگ طعم طهران پلاس,2023-08-20 16:00:47,
55973,ACTIVE,داروخانه پونک,2023-08-20 16:15:10,
57023,ACTIVE,آبمیوه پوریا,2023-08-20 16:15:10,
64737,ACTIVE,رستوران باغ گیلاس,2023-08-20 16:15:12,
261540,ACTIVE,قهوه ماتینا,2023-08-20 16:15:24,
46603,ACTIVE,دونر گاردن (فودکورت رویال),2023-08-20 16:30:08,
58719,ACTIVE,کافه نان و شیرینی لوگغنیه اپن,2023-08-20 16:30:11,
220358,ACTIVE,کابوکی (شهرک غرب),2023-08-20 16:30:18,
271951,ACTIVE,پیتزا شهرک,2023-08-20 16:30:25,
302398,ACTIVE,فست فود گزنگ لانژ,2023-08-20 16:30:33,
255742,ACTIVE,کباب سرای وزرا,2023-08-20 16:45:07,
59451,ACTIVE,کلین فود (شهرری),2023-08-20 16:45:10,
95909,ACTIVE,بریانکده مرغ سبز,2023-08-20 16:45:16,
226048,ACTIVE,رستوران شف فرشاد,2023-08-20 16:45:18,
237458,ACTIVE,بستنی رفعتی,2023-08-20 16:45:19,
297658,ACTIVE,غذای اصیل و گیلانی بارکو (شعبه بلوار فردوس),2023-08-20 16:45:31,
314622,ACTIVE,فست فود پلوتونیوم (فودکورت پلاتین),2023-08-20 16:45:37,
12708,ACTIVE,رستوران گیلانه (جردن),2023-08-20 17:00:03,
32817,ACTIVE,فست فود بهروز پدر خوانده,2023-08-20 17:00:06,
78390,ACTIVE,عطاری یاس,2023-08-20 17:00:17,
263541,ACTIVE,فست فود آقای فلافل,2023-08-20 17:00:25,
279553,ACTIVE,فست فود لیکا,2023-08-20 17:00:28,
317453,ACTIVE,تهیه غذای ایرانیان,2023-08-20 17:00:38,
110502,ACTIVE,طباخی زمرد,2023-08-20 17:15:16,
13604,ACTIVE,پیتزا هات (اندرزگو),2023-08-20 17:30:03,
56830,ACTIVE,فلافل مروی,2023-08-20 17:30:11,
88593,ACTIVE,میت مارکت,2023-08-20 17:30:16,
105309,ACTIVE,فست فود اونو,2023-08-20 17:30:17,
239583,ACTIVE,فست فود مانو,2023-08-20 17:30:20,
254856,ACTIVE,راینو برگر,2023-08-20 17:30:22,
239571,ACTIVE,کافه دییر فکتوری,2023-08-20 17:30:22,
279464,ACTIVE,تهیه غذای یاسین,2023-08-20 17:30:26,
323737,ACTIVE,کوچین کنتاکی,2023-08-20 17:30:38,
78559,ACTIVE,دیزی لند,2023-08-20 17:45:14,
111053,ACTIVE,آبمیوه یاسر,2023-08-20 17:45:17,
45347,ACTIVE,فست فود سبحان,2023-08-20 18:15:07,
73006,ACTIVE,فست فود رنگو,2023-08-20 18:15:13,
253314,ACTIVE,رستوران ریبار,2023-08-20 18:15:22,
269605,ACTIVE,کلین فود (فردوس شرق),2023-08-20 18:15:24,
271448,ACTIVE,سالاد بار لیکی,2023-08-20 18:15:25,
281307,ACTIVE,آش و حلیم سید محمد (شعبه فردوسی),2023-08-20 18:15:27,
55667,ACTIVE,سوپر پروتئین سعید,2023-08-20 18:30:10,
306953,ACTIVE,قهوه فروشی هایک,2023-08-20 18:30:35,
321765,ACTIVE,آیس جوس (قیطریه),2023-08-20 18:30:40,
323582,ACTIVE,فست فود دلیشز,2023-08-20 18:30:40,
18152,ACTIVE,کاسه کباب اردبیل (علی بابا),2023-08-20 18:45:04,
55732,ACTIVE,آجیل ناتلی (نیاوران),2023-08-20 18:45:09,
63212,ACTIVE,بمب مهران (شهرآرا),2023-08-20 18:45:11,
80382,ACTIVE,کباب بناب آتیش,2023-08-20 18:45:14,
265928,ACTIVE,فست فود فونیکس,2023-08-20 18:45:23,
265937,ACTIVE,رستوران فونیکس,2023-08-20 18:45:24,
291803,ACTIVE,کافه دنو,2023-08-20 18:45:30,
307048,ACTIVE,سوخاری مستر استریپس,2023-08-20 18:45:34,
311401,ACTIVE,ساندویچ بابا,2023-08-20 18:45:37,
321744,ACTIVE,پروتئین مَهَن,2023-08-20 18:45:40,
325001,ACTIVE,کافه سفره خانه سنتی نارونی,2023-08-20 18:45:41,
58882,ACTIVE,کافه رستوران هارمونی,2023-08-20 19:00:12,
59638,ACTIVE,بولکیتو (فودکورت اپال),2023-08-20 19:00:13,
60658,ACTIVE,پیتزا ساندویچ نوش,2023-08-20 19:00:13,
295086,ACTIVE,فست فود میلو,2023-08-20 19:00:34,
16921,ACTIVE,خانه کوچک (فاطمی),2023-08-20 19:15:04,
46827,ACTIVE,کبابی هایسال,2023-08-20 19:15:10,
51392,ACTIVE,رد کافه,2023-08-20 19:15:12,
55804,ACTIVE,داروخانه ونک,2023-08-20 19:15:13,
66208,ACTIVE,تهیه غذای ایرانی وحید,2023-08-20 19:15:16,
307428,ACTIVE,تهیه غذای بهروز,2023-08-20 19:15:16,
69894,ACTIVE,آبمیوه اکبر مشتی,2023-08-20 19:15:17,
74593,ACTIVE,هایپر پروتئین هانتر,2023-08-20 19:15:18,
83352,ACTIVE,رستوران آخاله,2023-08-20 19:15:20,
88477,ACTIVE,رستوران ضیافت ری,2023-08-20 19:15:20,
