,Unnamed: 0.1,Unnamed: 0,Vendor Id,Status,Name,Date,UpdateProfile,Found_2023-08-22 12,Found_2023-08-22 15
1212,1212,1212,30532,ACTIVE,فست فود وی آی پی,2023-08-20 12:15:11,,,
1213,1213,1213,35964,ACTIVE,رستوران دنیز,2023-08-20 12:15:13,,,
1214,1214,1214,36755,ACTIVE,رستوران پسران جاوید,2023-08-20 12:15:13,,,
1215,1215,1215,41038,ACTIVE,غذای ایرانی سلوا,2023-08-20 12:15:14,,,
1216,1216,1216,41471,ACTIVE,چلو کباب هفت برادران حاجی عباسی,2023-08-20 12:15:14,,,
1217,1217,1217,41810,ACTIVE,کباب سرای تک گلپایگان,2023-08-20 12:15:14,,,
1218,1218,1218,43942,ACTIVE,فست فود دگماج,2023-08-20 12:15:15,,,
1219,1219,1219,44507,ACTIVE,رستوران هرمان,2023-08-20 12:15:15,,,
1220,1220,1220,44737,ACTIVE,زپ,2023-08-20 12:15:16,,,
1221,1221,1221,47076,ACTIVE,رستوران هتل ایران,2023-08-20 12:15:16,,,
1222,1222,1222,49801,ACTIVE,چلو کبابی زیتون,2023-08-20 12:15:18,,,
1223,1223,1223,50019,ACTIVE,بلک برگر پاسداران,2023-08-20 12:15:18,,,
1224,1224,1224,50931,ACTIVE,فلای لند,2023-08-20 12:15:18,,,
1225,1225,1225,51074,ACTIVE,فست فود گپ (فودکورت سیاوش),2023-08-20 12:15:18,,,
1226,1226,1226,53333,ACTIVE,رستوران گلپایگانی (ابن بابویه),2023-08-20 12:15:19,,,
1227,1227,1227,54240,ACTIVE,کافه بلک کیوسک,2023-08-20 12:15:20,,,
1228,1228,1228,55201,ACTIVE,فست فود ایموجی وان,2023-08-20 12:15:20,,,
1229,1229,1229,55402,ACTIVE,کته کباب سرآشپز,2023-08-20 12:15:20,,,
1230,1230,1230,58175,ACTIVE,رستوران فرانسوی آنتروکوت,2023-08-20 12:15:21,,,
1231,1231,1231,59602,ACTIVE,فست فود وین فود آفتاب,2023-08-20 12:15:22,,,
1232,1232,1232,59660,ACTIVE,مایا تکس مکس (فود کورت اپال),2023-08-20 12:15:23,,,
1233,1233,1233,59966,ACTIVE,فست فود شیث,2023-08-20 12:15:23,,,
1234,1234,1234,60779,ACTIVE,داغ دومینو,2023-08-20 12:15:24,,,
1235,1235,1235,60958,ACTIVE,غذاکده محب,2023-08-20 12:15:24,,,
1236,1236,1236,61301,ACTIVE,کترینگ اهورا,2023-08-20 12:15:25,,,
1237,1237,1237,62814,ACTIVE,فست فود فکرکده پارادایس,2023-08-20 12:15:25,,,
1238,1238,1238,64060,ACTIVE,کباب کابان,2023-08-20 12:15:26,,,
1239,1239,1239,64867,ACTIVE,رستوران بورسا (شعبه فرمانیه),2023-08-20 12:15:26,,,
1240,1240,1240,65971,ACTIVE,فست فود آراپیده,2023-08-20 12:15:27,,,
1241,1241,1241,66355,ACTIVE,کترینگ ننجون,2023-08-20 12:15:27,,,
1242,1242,1242,69226,ACTIVE,کته کباب کاکتوس,2023-08-20 12:15:28,,,
1243,1243,1243,71383,ACTIVE,گریل فکتوری,2023-08-20 12:15:29,,,
1244,1244,1244,72631,ACTIVE,کباب زغالی ملت,2023-08-20 12:15:30,,,
1245,1245,1245,72761,ACTIVE,تهیه غذای هستی,2023-08-20 12:15:30,,,
1246,1246,1246,74600,ACTIVE,کایا,2023-08-20 12:15:30,,,
1247,1247,1247,76166,ACTIVE,رستوران جهان,2023-08-20 12:15:31,,,
1248,1248,1248,76299,ACTIVE,فست فود تپل,2023-08-20 12:15:31,,,
1249,1249,1249,79669,ACTIVE,رستوران کارابو,2023-08-20 12:15:32,,,
1250,1250,1250,83934,ACTIVE,فست فود پاندا,2023-08-20 12:15:33,,,
1251,1251,1251,84964,ACTIVE,تهیه غذای تک,2023-08-20 12:15:33,,,
1252,1252,1252,89323,ACTIVE,کافه رستوران آوانا,2023-08-20 12:15:34,,,
1253,1253,1253,91317,ACTIVE,کبابخانه دنج محمد گلپایگانی,2023-08-20 12:15:34,,,
1254,1254,1254,100274,ACTIVE,آشپزخانه مونته,2023-08-20 12:15:36,,,
1255,1255,1255,108474,ACTIVE,فست فود خان دایی,2023-08-20 12:15:37,,,
1256,1256,1256,110678,ACTIVE,کبابی جیگرلند,2023-08-20 12:15:38,,,
1257,1257,1257,216058,ACTIVE,فست فود استوری برگر,2023-08-20 12:15:39,,,
1258,1258,1258,221015,ACTIVE,فست فود سن سون,2023-08-20 12:15:40,,,
1259,1259,1259,228294,ACTIVE,رستوران کولی,2023-08-20 12:15:41,,,
1260,1260,1260,228647,ACTIVE,چریکی برگر (شعبه هاشمی),2023-08-20 12:15:41,,,
1261,1261,1261,233920,ACTIVE,کباب خان (صادقیه),2023-08-20 12:15:42,,,
1262,1262,1262,233961,ACTIVE,مکلی (شعبه تهرانسر),2023-08-20 12:15:42,,,
1263,1263,1263,234643,ACTIVE,دهه 60,2023-08-20 12:15:43,,,
1264,1264,1264,235104,ACTIVE,رستوران خان سالار,2023-08-20 12:15:43,,,
1265,1265,1265,235392,ACTIVE,سرزمین سوخاری (حکیمیه),2023-08-20 12:15:43,,,
1266,1266,1266,245247,ACTIVE,فست فود شاوور,2023-08-20 12:15:45,,,
1267,1267,1267,245919,ACTIVE,کافه رستوران مدس,2023-08-20 12:15:45,,,
1268,1268,1268,247140,ACTIVE,کباب بناب مریخ,2023-08-20 12:15:45,,,
1269,1269,1269,249771,ACTIVE,کام برگر,2023-08-20 12:15:46,,,
1270,1270,1270,263847,ACTIVE,فست فود نی فود,2023-08-20 12:15:50,,,
1271,1271,1271,266752,ACTIVE,کافه رستوران پنجره,2023-08-20 12:15:51,,,
1272,1272,1272,272371,ACTIVE,کترینگ راحیل,2023-08-20 12:15:53,,,
1273,1273,1273,273852,ACTIVE,باربیکیو برلیان,2023-08-20 12:15:53,,,
1274,1274,1274,275374,ACTIVE,کبابخانه شایا,2023-08-20 12:15:54,,,
1275,1275,1275,278178,ACTIVE,رستوران مرشد (سعادت آباد),2023-08-20 12:15:55,,,
1276,1276,1276,280105,ACTIVE,رستوران مجلل مورکو,2023-08-20 12:15:56,,,
1277,1277,1277,281414,ACTIVE,فست فود دایان,2023-08-20 12:15:57,,,
1278,1278,1278,283254,ACTIVE,فست فود ترافیک (شعبه کیانشهر),2023-08-20 12:15:57,,,
1279,1279,1279,285558,ACTIVE,کمپ مزه تهرانسر,2023-08-20 12:15:59,,,
1280,1280,1280,285856,ACTIVE,صبحانه سرا پارسیان,2023-08-20 12:15:59,,,
1281,1281,1281,81155,ACTIVE,دیگ و دیزی,2023-08-20 12:15:59,,,
1282,1282,1282,286008,ACTIVE,فست فود ماتو,2023-08-20 12:15:59,,,
1283,1283,1283,289390,ACTIVE,کبابسرای البرز,2023-08-20 12:16:01,,,
1284,1284,1284,291881,ACTIVE,سرزمین سوخاری (شعبه مطهری),2023-08-20 12:16:02,,,
1285,1285,1285,292109,ACTIVE,کافه ماریان,2023-08-20 12:16:02,,,
1286,1286,1286,296351,ACTIVE,کاهو بار,2023-08-20 12:16:06,,,
1287,1287,1287,296563,ACTIVE,کافه عربی لیمو,2023-08-20 12:16:06,,,
1288,1288,1288,299527,ACTIVE,کافه رستوران تالی,2023-08-20 12:16:08,,,
1289,1289,1289,299852,ACTIVE,کافه رستوران ریون,2023-08-20 12:16:09,,,
1290,1290,1290,301734,ACTIVE,کباب سنتی تک بناب,2023-08-20 12:16:10,,,
1291,1291,1291,301781,ACTIVE,فست فود پلمون,2023-08-20 12:16:10,,,
1292,1292,1292,307581,ACTIVE,آشپزخانه مامانم,2023-08-20 12:16:15,,,
1293,1293,1293,307608,ACTIVE,کیک بستنی بسکیک (فودکورت بی بی روزی),2023-08-20 12:16:15,,,
1294,1294,1294,307611,ACTIVE,فست فود چیکیلی (فودکورت بی بی روزی),2023-08-20 12:16:15,,,
1295,1295,1295,307625,ACTIVE,چات برگر (فودکورت بی بی روزی),2023-08-20 12:16:15,,,
1296,1296,1296,307629,ACTIVE,فست فود ماکارا (فودکورت بی بی روزی),2023-08-20 12:16:15,,,
1297,1297,1297,307631,ACTIVE,چکموز (فودکورت بی بی روزی),2023-08-20 12:16:15,,,
1298,1298,1298,307648,ACTIVE,ذرت سه نقطه (فودکورت بی بی روزی),2023-08-20 12:16:15,,,
1299,1299,1299,308781,ACTIVE,بستنی چوبیک,2023-08-20 12:16:15,,,
1300,1300,1300,308977,ACTIVE,کافه بابل تیله (فود کورت بی بی روزی),2023-08-20 12:16:15,,,
1301,1301,1301,309157,ACTIVE,ساندویچ محمود (فود کورت بی بی روزی),2023-08-20 12:16:15,,,
1302,1302,1302,307670,ACTIVE,فست کژوال شاین,2023-08-20 12:16:15,,,
1303,1303,1303,310734,ACTIVE,فست فود گیشنیز,2023-08-20 12:16:19,,,
1304,1304,1304,312459,ACTIVE,كافه ديلی,2023-08-20 12:16:21,,,
1305,1305,1305,313678,ACTIVE,ساندویچ کندی,2023-08-20 12:16:22,,,
1306,1306,1306,314105,ACTIVE,فست فود ماندا,2023-08-20 12:16:22,,,
1307,1307,1307,317442,ACTIVE,کافه تراس,2023-08-20 12:16:25,,,
1308,1308,1308,317648,ACTIVE,کافه رستوران سالرنو,2023-08-20 12:16:25,,,
1309,1309,1309,318028,ACTIVE,جگر سرای امید,2023-08-20 12:16:26,,,
1310,1310,1310,320202,ACTIVE,فست فود کیلوویچ,2023-08-20 12:16:28,,,
1311,1311,1311,321049,ACTIVE,جگر دربارى,2023-08-20 12:16:28,,,
1312,1312,1312,325158,ACTIVE,کترینگ وندا,2023-08-20 12:16:31,,,
1313,1313,1313,12724,ACTIVE,پیتزا متری ثمین,2023-08-20 12:30:05,,,
1314,1314,1314,32058,ACTIVE,کافه آگر,2023-08-20 12:30:13,,,
1315,1315,1315,32630,ACTIVE,کبابخانه علی,2023-08-20 12:30:13,,,
1316,1316,1316,33462,ACTIVE,رستوران پدر بزرگ,2023-08-20 12:30:14,,,
1317,1317,1317,51685,ACTIVE,رستوران سلام جیگر,2023-08-20 12:30:21,,,
1318,1318,1318,79801,ACTIVE,رستوران افتخاری,2023-08-20 12:30:30,,,
1319,1319,1319,85326,ACTIVE,کافه فست فود گلد,2023-08-20 12:30:31,,,
1320,1320,1320,85421,ACTIVE,تهیه غذای مهر,2023-08-20 12:30:31,,,
1321,1321,1321,101216,ACTIVE,چیکن فامیلی (نیلوفر),2023-08-20 12:30:34,,,
1322,1322,1322,229168,ACTIVE,کبابی تاپ,2023-08-20 12:30:38,,,
1323,1323,1323,231338,ACTIVE,فست فود ماهشام,2023-08-20 12:30:39,,,
1324,1324,1324,231504,ACTIVE,سالاد بار سوئیت گرین,2023-08-20 12:30:39,,,
1325,1325,1325,231723,ACTIVE,رستوران ایرانی ماهشام (فودکورت روشا سنتر),2023-08-20 12:30:39,,,
1326,1326,1326,232081,ACTIVE,پیتزا و دونر یاس,2023-08-20 12:30:39,,,
1327,1327,1327,232450,ACTIVE,فست فود باران,2023-08-20 12:30:39,,,
1328,1328,1328,237873,ACTIVE,کباب سرای احسان گلپایگانی,2023-08-20 12:30:40,,,
1329,1329,1329,271090,ACTIVE,فست فود فود هانتر,2023-08-20 12:30:48,,,
1330,1330,1330,276756,ACTIVE,فست فود دلاریس,2023-08-20 12:30:51,,,
1331,1331,1331,289273,ACTIVE,شیرینی پاپا (ولیعصر),2023-08-20 12:30:55,,,
1332,1332,1332,289337,ACTIVE,پیتزا کارنال,2023-08-20 12:30:55,,,
1333,1333,1333,292615,ACTIVE,فست فود دکتر سامی,2023-08-20 12:30:56,,,
1334,1334,1334,292695,ACTIVE,پیزارو (اکباتان),2023-08-20 12:30:56,,,
1335,1335,1335,303929,ACTIVE,کافه رستوران گتسبی,2023-08-20 12:31:01,,,
1336,1336,1336,308725,ACTIVE,فست فود سیکس برگر,2023-08-20 12:31:03,,,
1337,1337,1337,314751,ACTIVE,پرسنلی فود,2023-08-20 12:31:09,,,
1338,1338,1338,324444,ACTIVE,پیتزا ارگانو,2023-08-20 12:31:18,,,
1339,1339,1339,10774,ACTIVE,فست فود هیرون,2023-08-20 12:45:03,,,
1340,1340,1340,12114,ACTIVE,فست فود مرکزی,2023-08-20 12:45:04,,,
1341,1341,1341,19900,ACTIVE,روز ب روز,2023-08-20 12:45:05,,,
1342,1342,1342,42582,ACTIVE,رستوران سنتی دهقان,2023-08-20 12:45:11,,,
1343,1343,1343,47401,ACTIVE,کته کبابی گیلان,2023-08-20 12:45:12,,,
1344,1344,1344,49306,ACTIVE,فست فود دو به دو,2023-08-20 12:45:13,,,
1345,1345,1345,228997,ACTIVE,رستوران دو به دو,2023-08-20 12:45:13,,,
1346,1346,1346,50558,ACTIVE,کلین فود (امام حسین),2023-08-20 12:45:13,,,
1347,1347,1347,50888,ACTIVE,نان و شیرینی تاتین,2023-08-20 12:45:13,,,
1348,1348,1348,52517,ACTIVE,رستوران بهار (هفت برادران),2023-08-20 12:45:13,,,
1349,1349,1349,54645,ACTIVE,قنادی وانیل آس (فلکه سوم تهرانپارس),2023-08-20 12:45:14,,,
1350,1350,1350,81225,ACTIVE,برن برگر,2023-08-20 12:45:24,,,
1351,1351,1351,110209,ACTIVE,لبنیات و آبمیوه بستنی سادات,2023-08-20 12:45:28,,,
1352,1352,1352,228275,ACTIVE,رستوران چینی تی بی آی tbi (نودل اکسپرس),2023-08-20 12:45:30,,,
1353,1353,1353,245765,ACTIVE,رستوران بازار,2023-08-20 12:45:34,,,
1354,1354,1354,268052,ACTIVE,فست فود سام میل ویچ,2023-08-20 12:45:40,,,
1355,1355,1355,293595,ACTIVE,کافه رستوران کای (کایسر),2023-08-20 12:45:50,,,
1356,1356,1356,305349,ACTIVE,فست فود برگرلند پلاس,2023-08-20 12:45:55,,,
1357,1357,1357,55008,ACTIVE,فست فود بادیه,2023-08-20 12:45:55,,,
1358,1358,1358,60092,ACTIVE,کافه رستوران بن بن,2023-08-20 13:00:19,,,
1359,1359,1359,60094,ACTIVE,کافه بُن بُن,2023-08-20 13:00:19,,,
1360,1360,1360,67706,ACTIVE,شیرینی و خشکبار هنر,2023-08-20 13:00:22,,,
1361,1361,1361,70258,ACTIVE,اغذیه خانگی آرمن,2023-08-20 13:00:23,,,
1362,1362,1362,87595,ACTIVE,تهیه غذای بابا بزرگ,2023-08-20 13:00:27,,,
1363,1363,1363,247144,ACTIVE,رستوران اسپایسی (سعادت آباد),2023-08-20 13:00:35,,,
1364,1364,1364,273184,ACTIVE,کافه ویونا (تندیس),2023-08-20 13:00:42,,,
1365,1365,1365,280594,ACTIVE,فست فود رایان,2023-08-20 13:00:45,,,
1366,1366,1366,45253,ACTIVE,آبمیوه بستنی ژکان,2023-08-20 13:15:13,,,
1367,1367,1367,48269,ACTIVE,مایا تکس مکس (فودکورت ارگ),2023-08-20 13:15:14,,,
1368,1368,1368,49142,ACTIVE,آواچی (فودکورت هایپر استار),2023-08-20 13:15:14,,,
1369,1369,1369,51085,ACTIVE,هات داگ هات هو,2023-08-20 13:15:15,,,
1370,1370,1370,53663,ACTIVE,کافه رستوران دست,2023-08-20 13:15:16,,,
1371,1371,1371,55756,ACTIVE,آجیل ناتلی (هروی),2023-08-20 13:15:17,,,
1372,1372,1372,65010,ACTIVE,طباخی بره ناقلا,2023-08-20 13:15:22,,,
1373,1373,1373,65336,ACTIVE,آبمیوه بستنی باران,2023-08-20 13:15:22,,,
1374,1374,1374,87665,ACTIVE,پیتزا تپل,2023-08-20 13:15:28,,,
1375,1375,1375,244052,ACTIVE,فست فود مزه,2023-08-20 13:15:37,,,
1376,1376,1376,250727,ACTIVE,چیا سالاد بار,2023-08-20 13:15:38,,,
1377,1377,1377,251284,ACTIVE,کافه و رستوران لوما,2023-08-20 13:15:39,,,
1378,1378,1378,281220,ACTIVE,کافه رستوران بولونیا,2023-08-20 13:15:48,,,
1379,1379,1379,287274,ACTIVE,فست فود هفت ستاره,2023-08-20 13:15:50,,,
1380,1380,1380,295102,ACTIVE,آش و حلیم کولاژین,2023-08-20 13:15:56,,,
1381,1381,1381,307085,ACTIVE,فست فود هات باکس,2023-08-20 13:16:04,,,
1382,1382,1382,321474,ACTIVE,فست فود اوبسو شف,2023-08-20 13:16:15,,,
1383,1383,1383,312609,ACTIVE,ترشیجات و سبزی خورد کنی عمه لیلا,2023-08-20 13:31:01,,,
1384,1384,1384,30611,ACTIVE,گیلان خوراک,2023-08-20 13:45:07,,,
1385,1385,1385,34821,ACTIVE,رستوران باژوران,2023-08-20 13:45:08,,,
1386,1386,1386,34814,ACTIVE,کافه باژوران,2023-08-20 13:45:08,,,
1387,1387,1387,36532,ACTIVE,فست فود بمب تهران,2023-08-20 13:45:08,,,
1388,1388,1388,43618,ACTIVE,کترینگ شیراک,2023-08-20 13:45:10,,,
1389,1389,1389,64898,ACTIVE,کبابسرای دنج,2023-08-20 13:45:16,,,
1390,1390,1390,109631,ACTIVE,کافه ویونا (هروی),2023-08-20 13:45:22,,,
1391,1391,1391,234605,ACTIVE,ینی دونر (شعبه ستارخان),2023-08-20 13:45:25,,,
1392,1392,1392,285184,ACTIVE,کترینگ سفره سلامت,2023-08-20 13:45:37,,,
1393,1393,1393,315856,ACTIVE,کافه رستوران شاندیز اعیانی,2023-08-20 13:45:48,,,
1394,1394,1394,14658,ACTIVE,پیتزا ساندویچ دهه شصت,2023-08-20 14:00:04,,,
1395,1395,1395,45690,ACTIVE,کافه رستوران گاتا,2023-08-20 14:00:12,,,
1396,1396,1396,73146,ACTIVE,کباب زغالی ژکال,2023-08-20 14:00:20,,,
1397,1397,1397,84083,ACTIVE,کافه دوبار (آفتاب),2023-08-20 14:00:21,,,
1398,1398,1398,246206,ACTIVE,ونک پلو,2023-08-20 14:00:29,,,
1399,1399,1399,251018,ACTIVE,کترینگ ونوس,2023-08-20 14:00:30,,,
1400,1400,1400,264820,ACTIVE,پروتئین زی خوراک (نیاوران),2023-08-20 14:00:33,,,
1401,1401,1401,285096,ACTIVE,بریان کده جوج خان,2023-08-20 14:00:41,,,
1402,1402,1402,297331,ACTIVE,گل فروشی رز (یوسف آباد),2023-08-20 14:00:46,,,
1403,1403,1403,79472,ACTIVE,رستوران حافظیه,2023-08-20 14:15:17,,,
1404,1404,1404,231984,ACTIVE,مستر باربیکیو (شعبه شهر آرا),2023-08-20 14:15:23,,,
1405,1405,1405,235079,ACTIVE,سوپر سبزی آویشن,2023-08-20 14:15:23,,,
1406,1406,1406,300476,ACTIVE,فلافل بابی بامشاد,2023-08-20 14:15:39,,,
1407,1407,1407,292974,ACTIVE,سیب مز (شعبه مرکزی),2023-08-20 14:30:37,,,
1408,1408,1408,301308,ACTIVE,برگر چی,2023-08-20 14:30:40,,,
1409,1409,1409,76678,ACTIVE,آجیل و خشکبار بین الملل,2023-08-20 14:45:16,,,
1410,1410,1410,321639,ACTIVE,کترینگ کد بانو,2023-08-20 14:45:46,,,
1411,1411,1411,33750,ACTIVE,پیتزا و مرغ بریان زیتون,2023-08-20 15:00:09,,,
1412,1412,1412,39074,ACTIVE,کباب رومی,2023-08-20 15:00:09,,,
1413,1413,1413,59556,ACTIVE,فست فود نوبهار,2023-08-20 15:00:14,,,
1414,1414,1414,78278,ACTIVE,مرغ بریان 444,2023-08-20 15:00:18,,,
1415,1415,1415,80743,ACTIVE,رستوران قصر گوهر,2023-08-20 15:00:19,,,
1416,1416,1416,260612,ACTIVE,رستوران روبی,2023-08-20 15:00:28,,,
1417,1417,1417,273282,ACTIVE,زیرو برگر,2023-08-20 15:00:31,,,
1418,1418,1418,294812,ACTIVE,رستوران رژیمی هلسی فود,2023-08-20 15:00:38,,,
1419,1419,1419,300467,ACTIVE,کافه بیکری بن پن,2023-08-20 15:00:40,,,
1420,1420,1420,316546,ACTIVE,پیتزا 77,2023-08-20 15:00:46,,,
1421,1421,1421,317238,ACTIVE,فست فود امیر,2023-08-20 15:00:46,,,
1422,1422,1422,322930,ACTIVE,کافه رستوران افق,2023-08-20 15:00:48,,,
1423,1423,1423,325098,ACTIVE,پیتزا لوشان,2023-08-20 15:00:49,,,
1424,1424,1424,239392,ACTIVE,فست فود سیوان,2023-08-20 15:30:24,,,
1425,1425,1425,254468,ACTIVE,ویتامینه عمو دانی,2023-08-20 15:30:27,,,
1426,1426,1426,276124,ACTIVE,پیتزا دهه شصتی عمو دانی,2023-08-20 15:30:27,,,
1427,1427,1427,285744,ACTIVE,کافه رستوران عمو دانی,2023-08-20 15:30:27,,,
1428,1428,1428,313830,ACTIVE,کافه قهوه ایلیا,2023-08-20 15:45:40,,,
1429,1429,1429,314838,ACTIVE,برگر ذغالی کلوین,2023-08-20 15:45:40,,,
1430,1430,1430,15054,ACTIVE,جگر سرای شهران,2023-08-20 16:00:04,,,
1431,1431,1431,17793,ACTIVE,کترینگ آرون,2023-08-20 16:00:04,,,
1432,1432,1432,28624,ACTIVE,پیتزا متری امپراطور,2023-08-20 16:00:06,,,
1433,1433,1433,58487,ACTIVE,جگر سرای جگر کوشه,2023-08-20 16:00:13,,,
1434,1434,1434,65603,ACTIVE,پروتئین لوکس پرستار,2023-08-20 16:00:15,,,
1435,1435,1435,70827,ACTIVE,صنایع غذایی کشاورز,2023-08-20 16:00:17,,,
1436,1436,1436,80905,ACTIVE,کافه کشاورز,2023-08-20 16:00:17,,,
1437,1437,1437,89512,ACTIVE,رستوران دیوینا (فرشته),2023-08-20 16:00:20,,,
1438,1438,1438,94441,ACTIVE,شیرینی الهیه ۳۳ (شعبه ولنجک),2023-08-20 16:00:20,,,
1439,1439,1439,97384,ACTIVE,رستوران هامون,2023-08-20 16:00:21,,,
1440,1440,1440,308750,ACTIVE,کافه مِوون,2023-08-20 16:00:43,,,
1441,1441,1441,309994,ACTIVE,ترک دنر (سعادت آباد),2023-08-20 16:00:43,,,
1442,1442,1442,319056,ACTIVE,کترینگ طعم طهران پلاس,2023-08-20 16:00:47,,,
1443,1443,1443,55973,ACTIVE,داروخانه پونک,2023-08-20 16:15:10,,,
1444,1444,1444,57023,ACTIVE,آبمیوه پوریا,2023-08-20 16:15:10,,,
1445,1445,1445,64737,ACTIVE,رستوران باغ گیلاس,2023-08-20 16:15:12,,,
1446,1446,1446,261540,ACTIVE,قهوه ماتینا,2023-08-20 16:15:24,,,
1447,1447,1447,46603,ACTIVE,دونر گاردن (فودکورت رویال),2023-08-20 16:30:08,,,
1448,1448,1448,58719,ACTIVE,کافه نان و شیرینی لوگغنیه اپن,2023-08-20 16:30:11,,,
1449,1449,1449,220358,ACTIVE,کابوکی (شهرک غرب),2023-08-20 16:30:18,,,
1450,1450,1450,271951,ACTIVE,پیتزا شهرک,2023-08-20 16:30:25,,,
1451,1451,1451,302398,ACTIVE,فست فود گزنگ لانژ,2023-08-20 16:30:33,,,
1452,1452,1452,255742,ACTIVE,کباب سرای وزرا,2023-08-20 16:45:07,,,
1453,1453,1453,59451,ACTIVE,کلین فود (شهرری),2023-08-20 16:45:10,,,
1454,1454,1454,95909,ACTIVE,بریانکده مرغ سبز,2023-08-20 16:45:16,,,
1455,1455,1455,226048,ACTIVE,رستوران شف فرشاد,2023-08-20 16:45:18,,,
1456,1456,1456,237458,ACTIVE,بستنی رفعتی,2023-08-20 16:45:19,,,
1457,1457,1457,297658,ACTIVE,غذای اصیل و گیلانی بارکو (شعبه بلوار فردوس),2023-08-20 16:45:31,,,
1458,1458,1458,314622,ACTIVE,فست فود پلوتونیوم (فودکورت پلاتین),2023-08-20 16:45:37,,,
1459,1459,1459,12708,ACTIVE,رستوران گیلانه (جردن),2023-08-20 17:00:03,,,
1460,1460,1460,32817,ACTIVE,فست فود بهروز پدر خوانده,2023-08-20 17:00:06,,,
1461,1461,1461,78390,ACTIVE,عطاری یاس,2023-08-20 17:00:17,,,
1462,1462,1462,263541,ACTIVE,فست فود آقای فلافل,2023-08-20 17:00:25,,,
1463,1463,1463,279553,ACTIVE,فست فود لیکا,2023-08-20 17:00:28,,,
1464,1464,1464,317453,ACTIVE,تهیه غذای ایرانیان,2023-08-20 17:00:38,,,
1465,1465,1465,110502,ACTIVE,طباخی زمرد,2023-08-20 17:15:16,,,
1466,1466,1466,13604,ACTIVE,پیتزا هات (اندرزگو),2023-08-20 17:30:03,,,
1467,1467,1467,56830,ACTIVE,فلافل مروی,2023-08-20 17:30:11,,,
1468,1468,1468,88593,ACTIVE,میت مارکت,2023-08-20 17:30:16,,,
1469,1469,1469,105309,ACTIVE,فست فود اونو,2023-08-20 17:30:17,,,
1470,1470,1470,239583,ACTIVE,فست فود مانو,2023-08-20 17:30:20,,,
1471,1471,1471,254856,ACTIVE,راینو برگر,2023-08-20 17:30:22,,,
1472,1472,1472,239571,ACTIVE,کافه دییر فکتوری,2023-08-20 17:30:22,,,
1473,1473,1473,279464,ACTIVE,تهیه غذای یاسین,2023-08-20 17:30:26,,,
1474,1474,1474,323737,ACTIVE,کوچین کنتاکی,2023-08-20 17:30:38,,,
1475,1475,1475,78559,ACTIVE,دیزی لند,2023-08-20 17:45:14,,,
1476,1476,1476,111053,ACTIVE,آبمیوه یاسر,2023-08-20 17:45:17,,,
1477,1477,1477,45347,ACTIVE,فست فود سبحان,2023-08-20 18:15:07,,,
1478,1478,1478,73006,ACTIVE,فست فود رنگو,2023-08-20 18:15:13,,,
1479,1479,1479,253314,ACTIVE,رستوران ریبار,2023-08-20 18:15:22,,,
1480,1480,1480,269605,ACTIVE,کلین فود (فردوس شرق),2023-08-20 18:15:24,,,
1481,1481,1481,271448,ACTIVE,سالاد بار لیکی,2023-08-20 18:15:25,,,
1482,1482,1482,281307,ACTIVE,آش و حلیم سید محمد (شعبه فردوسی),2023-08-20 18:15:27,,,
1483,1483,1483,55667,ACTIVE,سوپر پروتئین سعید,2023-08-20 18:30:10,,,
1484,1484,1484,306953,ACTIVE,قهوه فروشی هایک,2023-08-20 18:30:35,,,
1485,1485,1485,321765,ACTIVE,آیس جوس (قیطریه),2023-08-20 18:30:40,,,
1486,1486,1486,323582,ACTIVE,فست فود دلیشز,2023-08-20 18:30:40,,,
1487,1487,1487,18152,ACTIVE,کاسه کباب اردبیل (علی بابا),2023-08-20 18:45:04,,,
1488,1488,1488,55732,ACTIVE,آجیل ناتلی (نیاوران),2023-08-20 18:45:09,,,
1489,1489,1489,63212,ACTIVE,بمب مهران (شهرآرا),2023-08-20 18:45:11,,,
1490,1490,1490,80382,ACTIVE,کباب بناب آتیش,2023-08-20 18:45:14,,,
1491,1491,1491,265928,ACTIVE,فست فود فونیکس,2023-08-20 18:45:23,,,
1492,1492,1492,265937,ACTIVE,رستوران فونیکس,2023-08-20 18:45:24,,,
1493,1493,1493,291803,ACTIVE,کافه دنو,2023-08-20 18:45:30,,,
1494,1494,1494,307048,ACTIVE,سوخاری مستر استریپس,2023-08-20 18:45:34,,,
1495,1495,1495,311401,ACTIVE,ساندویچ بابا,2023-08-20 18:45:37,,,
1496,1496,1496,321744,ACTIVE,پروتئین مَهَن,2023-08-20 18:45:40,,,
1497,1497,1497,325001,ACTIVE,کافه سفره خانه سنتی نارونی,2023-08-20 18:45:41,,,
1498,1498,1498,58882,ACTIVE,کافه رستوران هارمونی,2023-08-20 19:00:12,,,
1499,1499,1499,59638,ACTIVE,بولکیتو (فودکورت اپال),2023-08-20 19:00:13,,,
1500,1500,1500,60658,ACTIVE,پیتزا ساندویچ نوش,2023-08-20 19:00:13,,,
1501,1501,1501,295086,ACTIVE,فست فود میلو,2023-08-20 19:00:34,,,
1502,1502,1502,16921,ACTIVE,خانه کوچک (فاطمی),2023-08-20 19:15:04,,,
1503,1503,1503,46827,ACTIVE,کبابی هایسال,2023-08-20 19:15:10,,,
1504,1504,1504,51392,ACTIVE,رد کافه,2023-08-20 19:15:12,,,
